"","baseMean","log2FoldChange","lfcSE","pvalue","padj","padj_combi_ctrl","log2FC_combi_ctrl","Symbol"
"ENSMUSG00000028470",1022.98977810645,-0.964355414195835,0.0728103811634096,4.40276601251137e-41,6.39172359290794e-39,2.24072759245266e-24,-0.75115880063002,"Hint2"
"ENSMUSG00000028484",550.587431559743,0.308146337867159,0.0998529232514172,0.00128974751730273,0.00495878375635685,0.0426880633313258,0.23234239966944,"Psip1"
"ENSMUSG00000028487",170.634185711428,-1.56126533773378,0.288908970225725,5.33967196648595e-09,5.61611505771756e-08,6.56049892118416e-06,-1.2749581500164,"Bnc2"
"ENSMUSG00000028494",3305.19494430197,0.750554181590766,0.199546944528406,1.80468079270732e-05,0.000106036325808437,0.435941765200561,0.166488451073374,"Plin2"
"ENSMUSG00000028497",255.761922676831,1.77919419167956,0.197227674358566,1.22766649586368e-20,4.32926576883558e-19,9.15875899304185e-13,1.43973806933495,"Hacd4"
"ENSMUSG00000028518",3156.14587085824,-0.897466835958649,0.100933225162956,4.73288465010091e-20,1.59007335820704e-18,3.0814154494886e-16,-0.834235630608721,"Prkaa2"
"ENSMUSG00000028530",3101.87771729676,-0.240070333513228,0.0926454356832469,0.00727675083870226,0.0223137985554963,0.375075634110813,-0.106833667162221,"Jak1"
"ENSMUSG00000028536",495.413603601133,-0.883552091336573,0.174231326578629,3.18035248958354e-08,2.98508875249302e-07,2.32200701368062e-05,-0.721256988236354,"2610528J11Rik"
"ENSMUSG00000028538",577.193497427248,-0.703782381504377,0.0972161526669264,4.73571590649601e-14,9.18018066903501e-13,9.06188546135674e-10,-0.60402406035806,"St3gal3"
"ENSMUSG00000028541",68.7094250211833,1.25940894433166,0.256460960517617,8.43253092190733e-08,7.39156489668642e-07,0.11629707108663,0.382175337192069,"B4galt2"
"ENSMUSG00000028550",320.457341511022,-0.323237594524505,0.138031475478493,0.0113307650929953,0.0326794644626716,0.256307322307496,-0.185894386937843,"Atg4c"
"ENSMUSG00000028555",68.3980070739962,3.03709265372715,0.33615800580047,1.14470517778974e-22,4.84405133639578e-21,1.0677527666179e-09,1.98842333194759,"Ttc39a"
"ENSMUSG00000028556",1041.63048727912,0.807225737683267,0.124201158429179,6.62278487276917e-12,1.0208792393274e-10,8.20337500786041e-08,0.668573733141633,"Dock7"
"ENSMUSG00000028559",5101.2666918803,-1.10796776063576,0.176074343407766,3.16796272770807e-11,4.51020835299827e-10,2.20657516531411e-08,-0.989808337899798,"Osbpl9"
"ENSMUSG00000028560",575.813745479322,-0.493481085074803,0.112897388721166,3.71453549820307e-06,2.47914082294499e-05,0.175578515990196,-0.178650695173992,"Usp1"
"ENSMUSG00000028572",1545.54880376032,-0.269564445855757,0.0867270605547327,0.00134133360000544,0.00513231703934364,0.597107997775565,-0.0638972352486033,"Hook1"
"ENSMUSG00000028580",1325.96264244171,-0.502815924267733,0.129168033267504,2.84083766221358e-05,0.000160469810462272,0.163022411992425,-0.205097104213969,"Pum1"
"ENSMUSG00000028581",310.731255776286,0.800559250820884,0.301327224910476,0.000861535446104872,0.00347497028748323,0.149570085393177,0.374947920414972,"Laptm5"
"ENSMUSG00000028583",277.421010201519,2.04495112320141,0.189813473208215,1.2288712245217e-28,8.2571012785514e-27,1.75094461961493e-15,1.54168363818541,"Pdpn"
"ENSMUSG00000028597",28.1786352637888,1.21862886178045,0.381298339729517,8.86558287673612e-05,0.000450965672213311,0.000891855321218665,1.15872910256694,"Gpx7"
"ENSMUSG00000028603",12785.8124609243,-1.10737165851148,0.115838996849031,1.45922035777566e-22,6.12287630713083e-21,2.46179092850721e-20,-1.08839727471288,"Scp2"
"ENSMUSG00000028618",6718.936848654,-0.261442915257137,0.100173530143171,0.00652855777833194,0.0203117548528844,0.0648383209691463,-0.214400363737316,"Tmem59"
"ENSMUSG00000028619",281.083008545339,-0.542678111316054,0.179935228433944,0.000614943542083091,0.00256192126277557,0.17022967690953,-0.260048298467493,"Tceanc2"
"ENSMUSG00000028630",1049.99715143814,-0.71643935905379,0.205528007201425,5.90711993039902e-05,0.000311801242822999,0.0633370693830212,-0.367310397291383,"Dyrk2"
"ENSMUSG00000028633",723.217038667034,0.54730226063185,0.136099185214181,1.33426903581985e-05,8.05380177645552e-05,0.19355776414019,0.201844736216921,"Ctps1"
"ENSMUSG00000028647",369.626407428496,-0.293405628720563,0.134266203896445,0.0186754881380062,0.0496440501973811,0.118758340235612,-0.240972322499195,"Mycbp"
"ENSMUSG00000028656",2469.6025101653,0.355238827997145,0.0707310658057457,2.83650812335285e-07,2.30078752305729e-06,0.00570355052614364,0.219631784377141,"Cap1"
"ENSMUSG00000028664",305.584740027677,0.952571594550814,0.227255148594175,2.21646630734165e-06,1.54137406946567e-05,0.0772649486367568,0.378895492692632,"Ephb2"
"ENSMUSG00000028672",1521.94507527858,-0.869359226850685,0.0813322792015401,8.78018123350434e-28,5.57920206240153e-26,6.76869427845368e-22,-0.793351541618004,"Hmgcl"
"ENSMUSG00000028673",3159.58010309769,-0.352137462462884,0.128074099796317,0.00322874721742915,0.0111274568371943,0.120506264648846,-0.227791772896834,"Fuca1"
"ENSMUSG00000028678",15.1721434885121,2.30757679499933,0.670112324084671,3.11153305771797e-06,2.1128467389878e-05,0.103339631138851,0.642985554746113,"Kif2c"
"ENSMUSG00000028684",897.543516616947,-0.297820545864309,0.10793471742255,0.00377364921512932,0.0126973624157853,0.27939177960691,-0.144862213828468,"Urod"
"ENSMUSG00000028696",283.567287839285,-0.345462151818716,0.143197446930869,0.00866956088047497,0.0259682072818926,0.20811994176597,-0.20899096631664,"Ipp"
"ENSMUSG00000028698",612.613586499717,0.927958437848893,0.249527758175054,1.63608757350717e-05,9.70504193195548e-05,0.000449854388016612,0.822914698016591,"Pik3r3"
"ENSMUSG00000028699",641.359019823963,1.15535198701265,0.14392789445187,1.24826489363221e-16,3.18640513023004e-15,4.83744284407794e-05,0.595847693857194,"Tspan1"
"ENSMUSG00000028700",1054.24672063443,0.304986046717678,0.127000126428918,0.0102745007904372,0.0300293234711248,0.16396060847789,0.20799490604035,"Pomgnt1"
"ENSMUSG00000028701",379.565309303589,0.640927626557992,0.196871741655845,0.000179202994667987,0.000846595810202277,0.202855415554062,0.257623964793027,"Lurap1"
"ENSMUSG00000028702",30.7024732833488,1.30046350301943,0.488325677395513,0.000379584496100968,0.00166566518660801,0.0254896993174398,0.835529992507962,"Rad54l"
"ENSMUSG00000028709",199.391427654558,-0.496908750532127,0.17122732502152,0.00109196637073851,0.00429127033147958,0.80724146652423,-0.0555946282002676,"Mob3c"
"ENSMUSG00000028710",638.402329524825,-0.395013283078522,0.0846556302459662,1.45614315244571e-06,1.04931996952872e-05,3.7830213575884e-05,-0.372224258747737,"Atpaf1"
"ENSMUSG00000028712",4151.45479652561,-0.590417479557411,0.217331353862316,0.00131901327575366,0.00505566680313444,0.328925791292432,-0.217869552116421,"Cyp4a31"
"ENSMUSG00000028718",17.4775782555406,1.15721643892408,0.760095619951194,0.00553456211546564,0.0175954133495039,0.151273843995737,0.570366621415712,"Stil"
"ENSMUSG00000028737",8024.39303686757,-1.17981760042549,0.118461388599339,3.29833049938319e-24,1.60001208054225e-22,1.89990377911597e-19,-1.08929297983779,"Aldh4a1"
"ENSMUSG00000028743",2897.62730300442,-1.22500110805355,0.0972793621379302,3.82372869436999e-37,4.52679404775742e-35,1.9293548078477e-31,-1.15596946731662,"Akr7a5"
"ENSMUSG00000028751",2.82656865498187,1.14243428739375,1.19941529670797,0.00548152092662919,0.0174435151535565,0.105643601709583,0.617818482893249,"Pla2g2e"
"ENSMUSG00000028755",1523.94045220404,-1.35686091528825,0.129863135601841,2.39356277931846e-26,1.37191844720072e-24,4.48826668303162e-22,-1.2807617915182,"Cda"
"ENSMUSG00000028756",4233.49438286491,-0.896664924199701,0.107486048810801,5.73203436707955e-18,1.61250963970078e-16,1.38130707591753e-09,-0.65768234609147,"Pink1"
"ENSMUSG00000028760",2531.51475121292,-0.719503072117899,0.126293749931656,1.26405740241744e-09,1.44987529853982e-08,2.63236634264436e-08,-0.705537368665393,"Eif4g3"
"ENSMUSG00000028763",2077.14553531743,0.644237824449423,0.239371307500949,0.00117503786712989,0.00457882604611018,0.661012405848402,0.113313513726555,"Hspg2"
"ENSMUSG00000028766",3095.54715426888,-1.79719891602691,0.146731873817897,1.12415312387808e-35,1.21512399352234e-33,1.17776505898571e-06,-0.722503403992586,"Alpl"
"ENSMUSG00000028773",1635.75421441773,0.742870163003065,0.177631981989883,3.03581474418675e-06,2.0692021743362e-05,0.00265854832142773,0.520335205208369,"Fabp3"
"ENSMUSG00000028776",2404.94944497528,1.51106015460501,0.170382952546738,9.3811359996098e-20,3.03878524260976e-18,9.82546311640504e-18,1.48785394081405,"Tinagl1"
"ENSMUSG00000028780",1731.84150139968,0.706815617798102,0.103347915965778,8.34364434396171e-13,1.42077690374191e-11,3.38391924430235e-05,0.441052798367547,"Sema3c"
"ENSMUSG00000028782",17.9367748390863,1.57262680138037,0.689794790587062,0.000490306731914108,0.0020944395599312,0.0329558974971303,0.931735070214085,"Adgrb2"
"ENSMUSG00000028786",19.3451353758466,1.10171410656834,0.443111846949355,0.000861258960582013,0.00347455972961778,0.752629439478927,0.111872118739613,"Tmem54"
"ENSMUSG00000028789",109.653864916254,0.505657417919333,0.180933532189161,0.00147272889174754,0.00557500691870973,0.0253197506185637,0.413783603689678,"Azin2"
"ENSMUSG00000028798",1299.93540467635,-0.249338515517027,0.074903499306403,0.000656838895949274,0.00272277382274596,0.0263562690859064,-0.192031228962135,"Eif3i"
"ENSMUSG00000028826",980.094890584611,-0.384457590668587,0.0943755564404736,2.27551719637658e-05,0.000130878431228264,0.000642197677192044,-0.347235090028706,"Maco1"
"ENSMUSG00000028832",673.085467132965,0.33019677282945,0.109347059663552,0.0014926901613045,0.00564091100478533,0.447981081049998,-0.108912079899375,"Stmn1"
"ENSMUSG00000028841",245.088362335136,0.922220052173821,0.169364294663453,4.13295974640012e-09,4.41700356776744e-08,4.45017465461536e-05,0.685161992167333,"Cnksr1"
"ENSMUSG00000028842",588.975474025219,-0.545956101514477,0.221648363729298,0.00332816975177464,0.011422600205875,0.0168183892801789,-0.512606958585308,"Ago3"
"ENSMUSG00000028843",770.478439015191,1.17327302074713,0.136379917080979,1.03703091694166e-18,3.09692310916706e-17,2.86374433781043e-15,1.09931489330092,"Sh3bgrl3"
"ENSMUSG00000028845",12.9630872337922,1.01388466286042,0.646007740693762,0.00813936485655345,0.0245911936247899,0.0347999691525569,0.913402067184118,"Tekt2"
"ENSMUSG00000028849",848.080174217561,0.71431795973019,0.155226547292424,4.65369119299913e-07,3.63397189389712e-06,0.0205013326567727,0.365389935140889,"Map7d1"
"ENSMUSG00000028860",78.1192791854094,1.03917077746289,0.249199813267306,2.41902036972991e-06,1.67520529712946e-05,0.000420330849789179,0.84010394493974,"Sytl1"
"ENSMUSG00000028865",64.2383043218359,0.623984659910741,0.277194003725888,0.00453362221666368,0.0148573426045846,0.14688455839645,0.368550167566779,"Cd164l2"
"ENSMUSG00000028871",8.23221509815136,1.13280022979937,0.866884393371606,0.0070912805559995,0.0218156966710401,0.0338574271086584,1.00656722713335,"Rspo1"
"ENSMUSG00000028873",33.2962689467415,0.639905432894316,0.36613377588446,0.0152977257496532,0.0422230032714991,0.341792484348796,0.288552644618814,"Cdca8"
"ENSMUSG00000028885",181.633752793548,0.74026854945708,0.218823421810344,8.17171357671361e-05,0.000419208695711264,0.0619602196138103,0.389320126905301,"Smpdl3b"
"ENSMUSG00000028890",483.494003721405,-0.430218929344055,0.181170786594812,0.00685432771816468,0.0212015122840711,0.299968303378248,-0.208602019096569,"Mtf1"
"ENSMUSG00000028894",1429.12573662565,-1.09955515720094,0.173696369389747,2.4612581002688e-11,3.56792728544068e-10,2.01233199891451e-08,-0.978784316148864,"Inpp5b"
"ENSMUSG00000028927",88.2405000418886,0.4926311454476,0.205780412513604,0.00501139704700376,0.0161936110264594,0.685399184160965,-0.10157032234796,"Padi2"
"ENSMUSG00000028936",2493.83164851718,-0.247279700529268,0.0942839176163244,0.00652579959076876,0.0203085007136285,0.162162285318267,-0.160431714918925,"Rpl22"
"ENSMUSG00000028937",315.957319806912,0.455222456927637,0.143235110784951,0.000528172923348225,0.0022360219822207,0.0390422761419733,0.318759674066621,"Acot7"
"ENSMUSG00000028962",1216.4733507729,0.410727454248369,0.11121093351048,9.70063584106054e-05,0.000489560888715689,0.00406814314888224,0.344862886241776,"Slc4a2"
"ENSMUSG00000028965",7.42308227555413,3.21492285005824,1.62942216932698,3.47406715455234e-05,0.000192735625207508,0.00189999626164918,2.31566391319978,"Tnfrsf9"
"ENSMUSG00000028967",8808.23060776331,-1.47315158548249,0.226049603889658,8.04436456422739e-12,1.23167333962986e-10,0.000156613589822117,-0.847836834125886,"Errfi1"
"ENSMUSG00000028970",247.27613514242,-1.01090215950149,0.28616417361655,3.19435102252552e-05,0.000178662675722751,0.101991364956468,-0.406109343990714,"Abcb1b"
"ENSMUSG00000028976",1401.63868112075,-0.541243223465015,0.226897916873914,0.00421584145803979,0.0139608509422167,0.454279691488673,-0.177936448252203,"Slc2a5"
"ENSMUSG00000028977",642.486331946995,1.06389200408072,0.163630387708854,7.66334498267976e-12,1.17514470594077e-10,2.34881763115582e-10,1.04389632771714,"Casz1"
"ENSMUSG00000028980",4779.29750899979,-0.313561252864905,0.114618850255023,0.00385334614392348,0.0129218009537168,0.933330074394743,0.0161665864889998,"H6pd"
"ENSMUSG00000028986",660.261877884289,-0.358873700059923,0.0852056422022276,1.37796045204753e-05,8.29989564832625e-05,0.0274354043194826,-0.213371982149729,"Klhl7"
"ENSMUSG00000028991",3238.34676046439,-1.09017985942786,0.184644041996128,3.38885171065023e-10,4.19681641800264e-09,2.17863023571613e-07,-0.956394155876482,"Mtor"
"ENSMUSG00000028992",312.000057676138,-0.355086069669059,0.127581423197511,0.00288289785260893,0.0100911572317034,0.0107460250739667,-0.353320259257557,"Nmnat1"
"ENSMUSG00000028995",312.622027428822,-0.709662731673863,0.165214611146818,2.00488750616868e-06,1.40802286759141e-05,0.00496009212082521,-0.457112225106649,"Hycc1"
"ENSMUSG00000028996",22.7707737810974,2.38785853923738,0.720692029536146,3.85459702182582e-06,2.56401605910012e-05,0.0021082723764549,1.60235324444884,"Rbp7"
"ENSMUSG00000029004",2194.92542533694,-0.247211895155819,0.094607391383424,0.00671333567350438,0.0208334425355482,0.233984666826547,-0.139748930043378,"Kmt2e"
"ENSMUSG00000029028",680.559531350873,-0.425400070129511,0.11732624271796,0.000118251495130449,0.000583360356684817,0.000618493475763382,-0.423973409371977,"Lrrc47"
"ENSMUSG00000029032",1060.07927933338,-0.251478930291745,0.0949285336989783,0.00597649621832745,0.0188109721928018,0.0403733392623108,-0.224346646614578,"Arhgef16"
"ENSMUSG00000029053",1099.05981818244,-0.595542594961788,0.137367430625454,2.64497263427575e-06,1.82279489685067e-05,0.00272292954995664,-0.421084128487496,"Prkcz"
"ENSMUSG00000029059",507.86947092906,-0.823838603379491,0.159753447196099,2.11155214600366e-08,2.04164611725167e-07,6.20035539597544e-07,-0.789051458921125,"Prxl2b"
"ENSMUSG00000029063",2941.69131413866,-0.671297642043343,0.0996009569742122,1.91945652637077e-12,3.13947951093653e-11,1.23287641080405e-08,-0.576707360511197,"Nadk"
"ENSMUSG00000029064",3245.55720986467,0.384558051201593,0.0616463086402646,2.21653357983616e-10,2.81152017661744e-09,1.94839967346366e-07,0.340366148694618,"Gnb1"
"ENSMUSG00000029068",2863.42569427496,-0.312567967354257,0.0668305362378764,1.86409609051522e-06,1.31705176356153e-05,0.000711680323397399,-0.248677481376294,"Ccnl2"
"ENSMUSG00000029070",570.725581676628,0.908782260279534,0.221277674856117,3.27553788900467e-06,2.21513679273764e-05,0.0609957579183961,0.391144027946019,"Mxra8"
"ENSMUSG00000029073",401.677727209405,-0.582900208234386,0.1203307409871,2.43062388124188e-07,1.98777460419489e-06,3.43004072647571e-05,-0.509131713371729,"Cptp"
"ENSMUSG00000029082",1023.74921474393,3.12699998781236,0.164865250458037,1.67400837793885e-83,2.21962350858839e-80,2.25698118877929e-67,2.86586451254288,"Bst1"
"ENSMUSG00000029086",1605.11496239744,1.49206024672217,0.145044630519053,1.10672008659553e-25,6.01408628478102e-24,9.72784859688648e-24,1.48401502108661,"Prom1"
"ENSMUSG00000029088",3.43553582064423,1.30186036181885,1.30531343551907,0.0032388150150936,0.0111563546649111,0.0391485216284651,0.916818182270425,"Kcnip4"
"ENSMUSG00000029093",15.8331020771566,1.20168078149192,0.710824198728376,0.00387800099674046,0.0129957138709639,0.0158951528634421,1.14168213204918,"Sorcs2"
"ENSMUSG00000029096",31.7546174842507,0.960613930198889,0.450252977764628,0.00280910195358867,0.0098623528252295,0.820082856815806,0.0836167873514832,"Htra3"
"ENSMUSG00000029097",105.221867961193,-0.544251166825912,0.214342472451168,0.00269419236874775,0.00949916540011062,0.11218898803903,-0.335499828782444,"Trmt44"
"ENSMUSG00000029098",3630.15593930293,-1.05291762643063,0.270272634894884,7.61572794915736e-06,4.79181313447614e-05,0.00264336190911833,-0.748980191583848,"Acox3"
"ENSMUSG00000029119",1146.39634590743,0.859556144216101,0.179885290332854,1.45626232982742e-07,1.23354350417111e-06,0.0012482429549453,0.564453980461977,"Man2b2"
"ENSMUSG00000029120",10.5619461454094,0.890418214924217,0.844923878344289,0.0186317020852606,0.0495740364914714,0.216419555248024,0.475076285268283,"Ppp2r2c"
"ENSMUSG00000029125",408.481223083994,-0.713925136418386,0.222293377541428,0.00016486780376752,0.000785486849932342,0.268007418654181,-0.242917665376952,"Stx18"
"ENSMUSG00000029130",38.0609082395703,0.830695270714344,0.325092840241547,0.00110739004074258,0.00434415789355603,0.00627998920918578,0.786118124474053,"Rnf32"
"ENSMUSG00000029131",2088.51019406621,-0.683352167706164,0.118775370946228,1.0328250553742e-09,1.19777594905758e-08,2.39726952423065e-07,-0.619009143719424,"Dnajb6"
"ENSMUSG00000029162",5904.24033607808,-1.30852092172027,0.0960420946348217,5.00931947510906e-43,7.78362148753469e-41,2.82537760393262e-33,-1.17532089372605,"Khk"
"ENSMUSG00000029163",812.39932391215,0.976767148642312,0.134112901779187,2.81989812992969e-14,5.65372519215439e-13,0.00912853606754533,0.362368316342085,"Emilin1"
"ENSMUSG00000029166",720.328292635379,0.435435693421597,0.12947967295918,0.000301305581793665,0.00135000376577928,0.00468236052416034,0.388505322093803,"Mapre3"
"ENSMUSG00000029169",2157.25296067533,-0.48502760820201,0.090723165826802,2.82518022400708e-08,2.66682531918732e-07,1.42531696369465e-05,-0.412706320768647,"Dhx15"
"ENSMUSG00000029173",927.860794197367,-0.750467345447612,0.118289010159592,2.0654751520894e-11,3.00954104761216e-10,1.98497676831483e-09,-0.714835011816035,"Sepsecs"
"ENSMUSG00000029174",1856.06487936668,-0.194408451467473,0.0824648514950948,0.0153967726144599,0.0424371411486963,0.434683755197937,-0.0859682682789994,"Tbc1d1"
"ENSMUSG00000029176",617.60924426965,0.554088839946504,0.132630795982818,6.55605133078692e-06,4.16858391681653e-05,0.00700192663449543,0.372972016249909,"Anapc4"
